date,hour,price_eur,price,volume,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2025-01-20,0,122.44,239.47,3449.9,1.0,0.0,0.0,0.8999999999999999,3.033333333333333
2025-01-20,1,119.76,234.23,3303.8,11.11111111111111,0.0,0.0,0.7666666666666666,2.933333333333333
2025-01-20,2,116.6,228.05,3251.4,11.0,0.0,0.0,0.6444444444444444,2.6555555555555554
2025-01-20,3,114.41,223.77,3320.0,11.222222222222221,0.0,0.0,-0.055555555555555504,3.4000000000000004
2025-01-20,4,115.45,225.8,3409.9,16.666666666666668,0.0,0.0,-0.16666666666666669,3.522222222222222
2025-01-20,5,129.57,253.42,3537.0,21.77777777777778,0.0,0.0,-0.2222222222222222,3.122222222222222
2025-01-20,6,166.11,324.88,3579.1,35.111111111111114,0.0,0.0,-0.21111111111111114,2.7666666666666666
2025-01-20,7,296.08,579.08,4091.3,40.44444444444444,0.0,0.0,-0.23333333333333334,2.7
2025-01-20,8,445.0,870.34,4547.1,42.666666666666664,2.3666666666666667,0.0,-0.25555555555555554,2.7111111111111112
2025-01-20,9,291.8,570.71,4776.6,41.55555555555556,163.7111111111111,0.0,1.7555555555555558,2.8666666666666663
2025-01-20,10,236.29,462.14,4794.1,36.0,396.32222222222225,0.0,4.122222222222223,2.344444444444444
2025-01-20,11,191.48,374.5,4711.5,34.22222222222222,597.1444444444445,0.0,6.022222222222222,2.655555555555556
2025-01-20,12,178.49,349.1,4692.3,42.77777777777778,697.1111111111111,0.0,7.377777777777778,3.2222222222222223
2025-01-20,13,171.39,335.21,4487.4,68.22222222222223,729.8555555555555,0.0,8.38888888888889,3.5444444444444447
2025-01-20,14,191.83,375.19,4152.9,64.66666666666667,618.7666666666668,0.0,8.71111111111111,4.155555555555556
2025-01-20,15,276.81,541.39,3763.3,74.11111111111111,466.8333333333333,0.0,8.244444444444445,4.300000000000001
2025-01-20,16,442.13,864.73,4248.3,76.88888888888889,278.6111111111111,0.0,6.566666666666666,3.522222222222222
2025-01-20,17,603.3,1179.95,4339.9,67.77777777777777,120.64444444444445,0.0,4.277777777777777,2.6111111111111107
2025-01-20,18,473.28,925.66,4214.7,92.11111111111111,3.322222222222222,0.0,3.2111111111111112,1.8111111111111111
2025-01-20,19,295.57,578.08,4126.6,86.55555555555556,0.0,0.0,2.611111111111111,2.177777777777778
2025-01-20,20,220.0,430.28,3666.5,85.88888888888889,0.0,0.0,2.0777777777777775,2.933333333333333
2025-01-20,21,170.0,332.49,3435.1,88.11111111111111,0.0,0.0,1.7666666666666666,3.011111111111111
2025-01-20,22,158.18,309.37,3401.1,99.11111111111111,0.0,0.0,1.5222222222222221,2.6888888888888887
2025-01-20,23,141.99,277.71,3224.8,98.88888888888889,0.0,0.0,1.2777777777777777,3.2999999999999994
2025-01-21,0,138.01,269.92,3101.1,98.44444444444444,0.0,0.0,1.1777777777777776,2.8000000000000003
2025-01-21,1,132.03,258.23,3177.1,98.44444444444444,0.0,0.0,0.9888888888888887,2.8
2025-01-21,2,125.69,245.83,3185.2,100.0,0.0,0.0,0.777777777777778,2.5444444444444447
2025-01-21,3,127.98,250.31,3178.9,100.0,0.0,0.0,0.7555555555555554,3.311111111111111
2025-01-21,4,137.66,269.24,3396.9,99.88888888888889,0.0,0.0,0.7777777777777778,3.0888888888888895
2025-01-21,5,160.57,314.05,3528.1,97.44444444444444,0.0,0.0,0.9777777777777776,1.9333333333333336
2025-01-21,6,205.19,401.32,3742.1,99.44444444444444,0.0,0.0,1.0222222222222224,2.1333333333333337
